W32.8;( CIM10 : W32.8 );
W32.9;Décharge d'arme de poing;
W33.0;( CIM10 : W33.0 );
W33.1;( CIM10 : W33.1 );
W33.2;( CIM10 : W33.2 );
W33.3;( CIM10 : W33.3 );
W33.4;( CIM10 : W33.4 );
W33.5;( CIM10 : W33.5 );
W33.6;( CIM10 : W33.6 );
W33.7;( CIM10 : W33.7 );
W33.8;( CIM10 : W33.8 );
W33.9;Décharge de fusil, de carabine et d'arme de plus gd. taille;
W34.0;( CIM10 : W34.0 );
W34.1;( CIM10 : W34.1 );
W34.2;( CIM10 : W34.2 );
W34.3;( CIM10 : W34.3 );
W34.4;( CIM10 : W34.4 );
W34.5;( CIM10 : W34.5 );
W34.6;( CIM10 : W34.6 );
W34.7;( CIM10 : W34.7 );
W34.8;( CIM10 : W34.8 );
W34.9;Décharge d'armes, NCA ou SAI;
W35.0;( CIM10 : W35.0 );
W35.1;( CIM10 : W35.1 );
W35.2;( CIM10 : W35.2 );
W35.3;( CIM10 : W35.3 );
W35.4;( CIM10 : W35.4 );
W35.5;( CIM10 : W35.5 );
W35.6;( CIM10 : W35.6 );
W35.7;( CIM10 : W35.7 );
W35.8;( CIM10 : W35.8 );
W35.9;Explosion et éclatement d'une chaudière;
W36.0;( CIM10 : W36.0 );
W36.1;( CIM10 : W36.1 );
W36.2;( CIM10 : W36.2 );
W36.3;( CIM10 : W36.3 );
W36.4;( CIM10 : W36.4 );
W36.5;( CIM10 : W36.5 );
W36.6;( CIM10 : W36.6 );
W36.7;( CIM10 : W36.7 );
W36.8;( CIM10 : W36.8 );
W36.9;Explosion et éclatement d'une bouteille de gaz;
W37.0;( CIM10 : W37.0 );
W37.1;( CIM10 : W37.1 );
W37.2;( CIM10 : W37.2 );
W37.3;( CIM10 : W37.3 );
W37.4;( CIM10 : W37.4 );
W37.5;( CIM10 : W37.5 );
W37.6;( CIM10 : W37.6 );
W37.7;( CIM10 : W37.7 );
W37.8;( CIM10 : W37.8 );
W37.9;Explosion et éclatement de pneumatique ou de tuyau sous pression;
W38.0;( CIM10 : W38.0 );
W38.1;( CIM10 : W38.1 );
W38.2;( CIM10 : W38.2 );
W38.3;( CIM10 : W38.3 );
W38.4;( CIM10 : W38.4 );
W38.5;( CIM10 : W38.5 );
W38.6;( CIM10 : W38.6 );
W38.7;( CIM10 : W38.7 );
W38.8;( CIM10 : W38.8 );
W38.9;Explosion et éclatement d'autres app. préc. sous pression;
W39.0;( CIM10 : W39.0 );
W39.1;( CIM10 : W39.1 );
W39.2;( CIM10 : W39.2 );
W39.3;( CIM10 : W39.3 );
W39.4;( CIM10 : W39.4 );
W39.5;( CIM10 : W39.5 );
W39.6;( CIM10 : W39.6 );
W39.7;( CIM10 : W39.7 );
W39.8;( CIM10 : W39.8 );
W39.9;Projections de feu d'artifice;
W40.0;( CIM10 : W40.0 );
W40.1;( CIM10 : W40.1 );
W40.2;( CIM10 : W40.2 );
W40.3;( CIM10 : W40.3 );
W40.4;( CIM10 : W40.4 );
W40.5;( CIM10 : W40.5 );
W40.6;( CIM10 : W40.6 );
W40.7;( CIM10 : W40.7 );
W40.8;( CIM10 : W40.8 );
W40.9;Explosion d'autres matériaux;
W41.0;( CIM10 : W41.0 );
W41.1;( CIM10 : W41.1 );
W41.2;( CIM10 : W41.2 );
W41.3;( CIM10 : W41.3 );
W41.4;( CIM10 : W41.4 );
W41.5;( CIM10 : W41.5 );
W41.6;( CIM10 : W41.6 );
W41.7;( CIM10 : W41.7 );
W41.8;( CIM10 : W41.8 );
W41.9;Expo. à un jet à haute pression;
W42.0;( CIM10 : W42.0 );
W42.1;( CIM10 : W42.1 );
W42.2;( CIM10 : W42.2 );
W42.3;( CIM10 : W42.3 );
W42.4;( CIM10 : W42.4 );
W42.5;( CIM10 : W42.5 );
W42.6;( CIM10 : W42.6 );
W42.7;( CIM10 : W42.7 );
W42.8;( CIM10 : W42.8 );
W42.9;Expo. au bruit;
W43.0;( CIM10 : W43.0 );
W43.1;( CIM10 : W43.1 );
W43.2;Expo. aux vibrations à l'hôpital;
W43.3;( CIM10 : W43.3 );
W43.4;( CIM10 : W43.4 );
W43.5;( CIM10 : W43.5 );
W43.6;( CIM10 : W43.6 );
W43.7;( CIM10 : W43.7 );
W43.8;( CIM10 : W43.8 );
W43.9;Expo. aux vibrations;
W44.0;( CIM10 : W44.0 );
W44.1;( CIM10 : W44.1 );
W44.2;( CIM10 : W44.2 );
W44.3;( CIM10 : W44.3 );
W44.4;( CIM10 : W44.4 );
W44.5;( CIM10 : W44.5 );
W44.6;( CIM10 : W44.6 );
W44.7;( CIM10 : W44.7 );
W44.8;( CIM10 : W44.8 );
W44.9;C.é. pénétrant dans l'oeil ou un orifice naturel;
W45.0;( CIM10 : W45.0 );
W45.1;( CIM10 : W45.1 );
W45.2;( CIM10 : W45.2 );
W45.3;( CIM10 : W45.3 );
W45.4;( CIM10 : W45.4 );
W45.5;( CIM10 : W45.5 );
W45.6;( CIM10 : W45.6 );
W45.7;( CIM10 : W45.7 );
W45.8;( CIM10 : W45.8 );
W45.9;C.é. ou objet pénétrant dans la peau;
W46.6;W46 Contact avec aig.ille à usage méd.;
W49.0;( CIM10 : W49.0 );
W49.1;( CIM10 : W49.1 );
W49.2;( CIM10 : W49.2 );
W49.3;( CIM10 : W49.3 );
W49.4;( CIM10 : W49.4 );
W49.5;( CIM10 : W49.5 );
W49.6;( CIM10 : W49.6 );
W49.7;( CIM10 : W49.7 );
W49.8;( CIM10 : W49.8 );
W49.9;Expo. à des forces méc., NCA ou SAI;
W50.0;( CIM10 : W50.0 );
W50.1;( CIM10 : W50.1 );
W50.2;( CIM10 : W50.2 );
W50.3;( CIM10 : W50.3 );
W50.4;( CIM10 : W50.4 );
W50.5;( CIM10 : W50.5 );
W50.6;( CIM10 : W50.6 );
W50.7;( CIM10 : W50.7 );
W50.8;( CIM10 : W50.8 );
W50.9;Coup, torsion, morsure ou écorchure infligés par un tiers;
W51.0;( CIM10 : W51.0 );
W51.1;( CIM10 : W51.1 );
W51.2;( CIM10 : W51.2 );
W51.3;( CIM10 : W51.3 );
W51.4;( CIM10 : W51.4 );
W51.5;( CIM10 : W51.5 );
W51.6;( CIM10 : W51.6 );
W51.7;( CIM10 : W51.7 );
W51.8;( CIM10 : W51.8 );
W51.9;Collision entre deux personnes;
W52.0;( CIM10 : W52.0 );
W52.1;( CIM10 : W52.1 );
W52.2;( CIM10 : W52.2 );
W52.3;( CIM10 : W52.3 );
W52.4;( CIM10 : W52.4 );
W52.5;( CIM10 : W52.5 );
W52.6;( CIM10 : W52.6 );
W52.7;( CIM10 : W52.7 );
W52.8;( CIM10 : W52.8 );
W52.9;Ecrasement, poussée ou piétinement par une foule humaine;
W53.0;( CIM10 : W53.0 );
W53.1;( CIM10 : W53.1 );
W53.2;( CIM10 : W53.2 );
W53.3;( CIM10 : W53.3 );
W53.4;( CIM10 : W53.4 );
W53.5;( CIM10 : W53.5 );
W53.6;( CIM10 : W53.6 );
W53.7;( CIM10 : W53.7 );
W53.8;( CIM10 : W53.8 );
W53.9;Morsure de rat;
W54.0;( CIM10 : W54.0 );
W54.1;( CIM10 : W54.1 );
W54.2;( CIM10 : W54.2 );
W54.3;( CIM10 : W54.3 );
W54.4;( CIM10 : W54.4 );
W54.5;( CIM10 : W54.5 );
W54.6;( CIM10 : W54.6 );
W54.7;( CIM10 : W54.7 );
W54.8;( CIM10 : W54.8 );
W54.9;Morsure ou coup donné par un chien;
W55.0;( CIM10 : W55.0 );
W55.1;( CIM10 : W55.1 );
W55.2;( CIM10 : W55.2 );
W55.3;( CIM10 : W55.3 );
W55.4;( CIM10 : W55.4 );
W55.5;( CIM10 : W55.5 );
W55.6;( CIM10 : W55.6 );
W55.7;( CIM10 : W55.7 );
W55.8;( CIM10 : W55.8 );
W55.9;Morsure ou coup donné par d'autres mammifères;
W56.0;( CIM10 : W56.0 );
W56.1;( CIM10 : W56.1 );
W56.2;( CIM10 : W56.2 );
W56.3;( CIM10 : W56.3 );
W56.4;( CIM10 : W56.4 );
W56.5;( CIM10 : W56.5 );
W56.6;( CIM10 : W56.6 );
W56.7;( CIM10 : W56.7 );
W56.8;( CIM10 : W56.8 );
W56.9;Contact avec un animal marin;
W57.0;( CIM10 : W57.0 );
W57.1;( CIM10 : W57.1 );
W57.2;( CIM10 : W57.2 );
W57.3;( CIM10 : W57.3 );
W57.4;( CIM10 : W57.4 );
W57.5;( CIM10 : W57.5 );
W57.6;( CIM10 : W57.6 );
W57.7;( CIM10 : W57.7 );
W57.8;( CIM10 : W57.8 );
W57.9;Morsure ou piqûre non venimeuse d'insectes et autres arthropodes;
W58.0;( CIM10 : W58.0 );
W58.1;( CIM10 : W58.1 );
W58.2;( CIM10 : W58.2 );
W58.3;( CIM10 : W58.3 );
W58.4;( CIM10 : W58.4 );
W58.5;( CIM10 : W58.5 );
W58.6;( CIM10 : W58.6 );
W58.7;( CIM10 : W58.7 );
W58.8;( CIM10 : W58.8 );
W58.9;Morsure ou coup donné par un crocodile ou un alligator;
W59.0;( CIM10 : W59.0 );
W59.1;( CIM10 : W59.1 );
W59.2;( CIM10 : W59.2 );
W59.3;( CIM10 : W59.3 );
W59.4;( CIM10 : W59.4 );
W59.5;( CIM10 : W59.5 );
W59.6;( CIM10 : W59.6 );
W59.7;( CIM10 : W59.7 );
W59.8;( CIM10 : W59.8 );
W59.9;Morsure ou écras. par d'autres reptiles;
W60.0;( CIM10 : W60.0 );
W60.1;( CIM10 : W60.1 );
W60.2;( CIM10 : W60.2 );
W60.3;( CIM10 : W60.3 );
W60.4;( CIM10 : W60.4 );
W60.5;( CIM10 : W60.5 );
W60.6;( CIM10 : W60.6 );
W60.7;( CIM10 : W60.7 );
W60.8;( CIM10 : W60.8 );
W60.9;Contact avec des épines de plantes et des feuilles acérées;
W64.0;( CIM10 : W64.0 );
W64.1;( CIM10 : W64.1 );
W64.2;( CIM10 : W64.2 );
W64.3;( CIM10 : W64.3 );
W64.4;( CIM10 : W64.4 );
W64.5;( CIM10 : W64.5 );
W64.6;( CIM10 : W64.6 );
W64.7;( CIM10 : W64.7 );
W64.8;( CIM10 : W64.8 );
W64.9;Expo. à des forces animées, NCA ou SAI;
W65.0;( CIM10 : W65.0 );
W65.1;( CIM10 : W65.1 );
W65.2;( CIM10 : W65.2 );
W65.3;( CIM10 : W65.3 );
W65.4;( CIM10 : W65.4 );
W65.5;( CIM10 : W65.5 );
W65.6;( CIM10 : W65.6 );
W65.7;( CIM10 : W65.7 );
W65.8;( CIM10 : W65.8 );
W65.9;Noyade et submersion dans une baignoire;
W66.0;( CIM10 : W66.0 );
W66.1;( CIM10 : W66.1 );
W66.2;( CIM10 : W66.2 );
W66.3;( CIM10 : W66.3 );
W66.4;( CIM10 : W66.4 );
W66.5;( CIM10 : W66.5 );
W66.6;( CIM10 : W66.6 );
W66.7;( CIM10 : W66.7 );
W66.8;( CIM10 : W66.8 );
W66.9;Noyade et submersion conséc. à une chute dans une baignoire;
W67.0;( CIM10 : W67.0 );
W67.1;( CIM10 : W67.1 );
W67.2;( CIM10 : W67.2 );
W67.3;( CIM10 : W67.3 );
W67.4;( CIM10 : W67.4 );
W67.5;( CIM10 : W67.5 );
W67.6;( CIM10 : W67.6 );
W67.7;( CIM10 : W67.7 );
W67.8;( CIM10 : W67.8 );
W67.9;Noyade et submersion dans une piscine;
W68.0;( CIM10 : W68.0 );
W68.1;( CIM10 : W68.1 );
W68.2;( CIM10 : W68.2 );
W68.3;( CIM10 : W68.3 );
W68.4;( CIM10 : W68.4 );
W68.5;( CIM10 : W68.5 );
W68.6;( CIM10 : W68.6 );
W68.7;( CIM10 : W68.7 );
W68.8;( CIM10 : W68.8 );
W68.9;Noyade et submersion conséc. à une chute dans une piscine;
W69.0;( CIM10 : W69.0 );
W69.1;( CIM10 : W69.1 );
W69.2;( CIM10 : W69.2 );
W69.3;( CIM10 : W69.3 );
W69.4;( CIM10 : W69.4 );
W69.5;( CIM10 : W69.5 );
W69.6;( CIM10 : W69.6 );
W69.7;( CIM10 : W69.7 );
W69.8;( CIM10 : W69.8 );
W69.9;Noyade et submersion dans des eaux naturelles;
W70.0;( CIM10 : W70.0 );
W70.1;( CIM10 : W70.1 );
W70.2;( CIM10 : W70.2 );
W70.3;( CIM10 : W70.3 );
W70.4;( CIM10 : W70.4 );
W70.5;( CIM10 : W70.5 );
W70.6;( CIM10 : W70.6 );
W70.7;( CIM10 : W70.7 );
W70.8;( CIM10 : W70.8 );
W70.9;Noyade et submersion conséc. à une chute dans des eaux naturelles;
W73.0;( CIM10 : W73.0 );
W73.1;( CIM10 : W73.1 );
W73.2;( CIM10 : W73.2 );
W73.3;( CIM10 : W73.3 );
W73.4;( CIM10 : W73.4 );
W73.5;( CIM10 : W73.5 );
W73.6;( CIM10 : W73.6 );
W73.7;( CIM10 : W73.7 );
W73.8;( CIM10 : W73.8 );
W73.9;Autres formes de noyade et submersion préc.;
W74.0;( CIM10 : W74.0 );
W74.1;( CIM10 : W74.1 );
W74.2;( CIM10 : W74.2 );
W74.3;( CIM10 : W74.3 );
W74.4;( CIM10 : W74.4 );
W74.5;( CIM10 : W74.5 );
W74.6;( CIM10 : W74.6 );
W74.7;( CIM10 : W74.7 );
W74.8;( CIM10 : W74.8 );
W74.9;Noyade et submersion, SAI;
W75.0;( CIM10 : W75.0 );
W75.1;( CIM10 : W75.1 );
W75.2;( CIM10 : W75.2 );
W75.3;( CIM10 : W75.3 );
W75.4;( CIM10 : W75.4 );
W75.5;( CIM10 : W75.5 );
W75.6;( CIM10 : W75.6 );
W75.7;( CIM10 : W75.7 );
W75.8;( CIM10 : W75.8 );
W75.9;Suffocation et strangulation accid. dans un lit;
W76.0;( CIM10 : W76.0 );
W76.1;( CIM10 : W76.1 );
W76.2;( CIM10 : W76.2 );
W76.3;( CIM10 : W76.3 );
W76.4;( CIM10 : W76.4 );
W76.5;( CIM10 : W76.5 );
W76.6;( CIM10 : W76.6 );
W76.7;( CIM10 : W76.7 );
W76.8;( CIM10 : W76.8 );
W76.9;Autre pendaison et strangulation accid.;
W77.0;( CIM10 : W77.0 );
W77.1;( CIM10 : W77.1 );
W77.2;( CIM10 : W77.2 );
W77.3;( CIM10 : W77.3 );
W77.4;( CIM10 : W77.4 );
W77.5;( CIM10 : W77.5 );
W77.6;( CIM10 : W77.6 );
W77.7;( CIM10 : W77.7 );
W77.8;( CIM10 : W77.8 );
W77.9;Danger pour la respiration dû à un affaissement du sol, une coulée de terre et d'autres subst.;
W78.0;( CIM10 : W78.0 );
W78.1;( CIM10 : W78.1 );
W78.2;( CIM10 : W78.2 );
W78.3;( CIM10 : W78.3 );
W78.4;( CIM10 : W78.4 );
W78.5;( CIM10 : W78.5 );
W78.6;( CIM10 : W78.6 );
W78.7;( CIM10 : W78.7 );
W78.8;( CIM10 : W78.8 );
W78.9;Inhalation du contenu de l'estomac;
W79.0;( CIM10 : W79.0 );
W79.1;( CIM10 : W79.1 );
W79.2;( CIM10 : W79.2 );
W79.3;( CIM10 : W79.3 );
W79.4;( CIM10 : W79.4 );
W79.5;( CIM10 : W79.5 );
W79.6;( CIM10 : W79.6 );
W79.7;( CIM10 : W79.7 );
W79.8;( CIM10 : W79.8 );
W79.9;Inhalation et ingestion d'aliments provoquant une obstru. des voies resp.;
W80.0;( CIM10 : W80.0 );
W80.1;( CIM10 : W80.1 );
W80.2;( CIM10 : W80.2 );
W80.3;( CIM10 : W80.3 );
W80.4;( CIM10 : W80.4 );
W80.5;( CIM10 : W80.5 );
W80.6;( CIM10 : W80.6 );
W80.7;( CIM10 : W80.7 );
W80.8;( CIM10 : W80.8 );
W80.9;Inhalation et ingestion d'autres objets provoquant une obstru. des voies resp.;
W81.0;( CIM10 : W81.0 );
W81.1;( CIM10 : W81.1 );
W81.2;( CIM10 : W81.2 );
W81.3;( CIM10 : W81.3 );
W81.4;( CIM10 : W81.4 );
W81.5;( CIM10 : W81.5 );
W81.6;( CIM10 : W81.6 );
W81.7;( CIM10 : W81.7 );
W81.8;( CIM10 : W81.8 );
W81.9;Confinement ou emprisonnement dans un envir. pauvre en oxygène;
W83.0;( CIM10 : W83.0 );
W83.1;( CIM10 : W83.1 );
W83.2;( CIM10 : W83.2 );
W83.3;( CIM10 : W83.3 );
W83.4;( CIM10 : W83.4 );
W83.5;( CIM10 : W83.5 );
W83.6;( CIM10 : W83.6 );
W83.7;( CIM10 : W83.7 );
W83.8;( CIM10 : W83.8 );
W83.9;Autres dangers pour la respiration;
W84.0;( CIM10 : W84.0 );
W84.1;( CIM10 : W84.1 );
W84.2;( CIM10 : W84.2 );
W84.3;( CIM10 : W84.3 );
W84.4;( CIM10 : W84.4 );
W84.5;( CIM10 : W84.5 );
W84.6;( CIM10 : W84.6 );
W84.7;( CIM10 : W84.7 );
W84.8;( CIM10 : W84.8 );
W84.9;Danger pour la respiration, SAI;
W85.0;( CIM10 : W85.0 );
W85.1;( CIM10 : W85.1 );
W85.2;( CIM10 : W85.2 );
W85.3;( CIM10 : W85.3 );
W85.4;( CIM10 : W85.4 );
W85.5;( CIM10 : W85.5 );
W85.6;( CIM10 : W85.6 );
W85.7;( CIM10 : W85.7 );
W85.8;( CIM10 : W85.8 );
W85.9;Expo. aux lignes électriques;
W86.0;( CIM10 : W86.0 );
W86.1;( CIM10 : W86.1 );
W86.2;( CIM10 : W86.2 );
W86.3;( CIM10 : W86.3 );
W86.4;( CIM10 : W86.4 );
W86.5;( CIM10 : W86.5 );
W86.6;( CIM10 : W86.6 );
W86.7;( CIM10 : W86.7 );
W86.8;( CIM10 : W86.8 );
W86.9;Expo. à d'autres formes préc. de courant électrique;
W87.0;( CIM10 : W87.0 );
W87.1;( CIM10 : W87.1 );
W87.2;( CIM10 : W87.2 );
W87.3;( CIM10 : W87.3 );
W87.4;( CIM10 : W87.4 );
W87.5;( CIM10 : W87.5 );
W87.6;( CIM10 : W87.6 );
W87.7;( CIM10 : W87.7 );
W87.8;( CIM10 : W87.8 );
W87.9;Expo. au courant électrique, SAI;
W88.0;( CIM10 : W88.0 );
W88.1;( CIM10 : W88.1 );
W88.2;( CIM10 : W88.2 );
W88.3;( CIM10 : W88.3 );
W88.4;( CIM10 : W88.4 );
W88.5;( CIM10 : W88.5 );
W88.6;( CIM10 : W88.6 );
W88.7;( CIM10 : W88.7 );
W88.8;( CIM10 : W88.8 );
W88.9;Expo. aux rayonnements ionisants;
W89.0;( CIM10 : W89.0 );
W89.1;( CIM10 : W89.1 );
W89.2;( CIM10 : W89.2 );
W89.3;( CIM10 : W89.3 );
W89.4;( CIM10 : W89.4 );
W89.5;( CIM10 : W89.5 );
W89.6;( CIM10 : W89.6 );
W89.7;( CIM10 : W89.7 );
W89.8;( CIM10 : W89.8 );
W89.9;Expo. à une source lumineuse artif. visible et aux ultraviolets;
W90.0;( CIM10 : W90.0 );
W90.1;( CIM10 : W90.1 );
W90.2;( CIM10 : W90.2 );
W90.3;( CIM10 : W90.3 );
W90.4;( CIM10 : W90.4 );
W90.5;( CIM10 : W90.5 );
W90.6;( CIM10 : W90.6 );
W90.7;( CIM10 : W90.7 );
W90.8;( CIM10 : W90.8 );
W90.9;Expo. à d'autres ray. non ion.;
W91.0;( CIM10 : W91.0 );
W91.1;( CIM10 : W91.1 );
W91.2;( CIM10 : W91.2 );
W91.3;( CIM10 : W91.3 );
W91.4;( CIM10 : W91.4 );
W91.5;( CIM10 : W91.5 );
W91.6;( CIM10 : W91.6 );
W91.7;( CIM10 : W91.7 );
W91.8;( CIM10 : W91.8 );
W91.9;Expo. aux rayonnements, SAI;
W92.0;( CIM10 : W92.0 );
W92.1;( CIM10 : W92.1 );
W92.2;( CIM10 : W92.2 );
W92.3;( CIM10 : W92.3 );
W92.4;( CIM10 : W92.4 );
W92.5;( CIM10 : W92.5 );
W92.6;( CIM10 : W92.6 );
W92.7;( CIM10 : W92.7 );
W92.8;( CIM10 : W92.8 );
W92.9;Expo. à une chaleur artif. excessive;
W93.0;( CIM10 : W93.0 );
W93.1;( CIM10 : W93.1 );
W93.2;( CIM10 : W93.2 );
W93.3;( CIM10 : W93.3 );
W93.4;( CIM10 : W93.4 );
W93.5;( CIM10 : W93.5 );
W93.6;( CIM10 : W93.6 );
W93.7;( CIM10 : W93.7 );
W93.8;( CIM10 : W93.8 );
W93.9;Expo. à un froid artif. excessif;
W94.0;( CIM10 : W94.0 );
W94.1;( CIM10 : W94.1 );
W94.2;( CIM10 : W94.2 );
W94.3;( CIM10 : W94.3 );
W94.4;( CIM10 : W94.4 );
W94.5;( CIM10 : W94.5 );
W94.6;( CIM10 : W94.6 );
W94.7;( CIM10 : W94.7 );
W94.8;( CIM10 : W94.8 );
W94.9;Expo. à une dépres. et une hyperpression et à des changements de pression barométriques;
W99.0;( CIM10 : W99.0 );
W99.1;( CIM10 : W99.1 );
W99.2;( CIM10 : W99.2 );
W99.3;( CIM10 : W99.3 );
W99.4;( CIM10 : W99.4 );
W99.5;( CIM10 : W99.5 );
W99.6;( CIM10 : W99.6 );
W99.7;( CIM10 : W99.7 );
W99.8;( CIM10 : W99.8 );
W99.9;Expo. à des fact. propres à un envir. artif., NCA ou SAI;
X00.0;( CIM10 : X00.0 );
X00.1;( CIM10 : X00.1 );
X00.2;( CIM10 : X00.2 );
X00.3;( CIM10 : X00.3 );
X00.4;( CIM10 : X00.4 );
X00.5;( CIM10 : X00.5 );
X00.6;( CIM10 : X00.6 );
X00.7;( CIM10 : X00.7 );
X00.8;( CIM10 : X00.8 );
X00.9;Expo. à un feu non maitrisé, dans un bâtiment ou un ouvrage;
X01.0;( CIM10 : X01.0 );
X01.1;( CIM10 : X01.1 );
X01.2;( CIM10 : X01.2 );
X01.3;( CIM10 : X01.3 );
X01.4;( CIM10 : X01.4 );
X01.5;( CIM10 : X01.5 );
X01.6;( CIM10 : X01.6 );
X01.7;( CIM10 : X01.7 );
X01.8;( CIM10 : X01.8 );
X01.9;Expo. à un feu non maîtrisé, hors d'un bâtiment ou d'un ouvrage;
X02.0;( CIM10 : X02.0 );
X02.1;( CIM10 : X02.1 );
X02.2;( CIM10 : X02.2 );
X02.3;( CIM10 : X02.3 );
X02.4;( CIM10 : X02.4 );
X02.5;( CIM10 : X02.5 );
X02.6;( CIM10 : X02.6 );
X02.7;( CIM10 : X02.7 );
X02.8;( CIM10 : X02.8 );
X02.9;Expo. à un feu maîtrisé, dans un bâtiment ou un ouvrage;
X03.0;( CIM10 : X03.0 );
X03.1;( CIM10 : X03.1 );
X03.2;( CIM10 : X03.2 );
X03.3;( CIM10 : X03.3 );
X03.4;( CIM10 : X03.4 );
X03.5;( CIM10 : X03.5 );
X03.6;( CIM10 : X03.6 );
X03.7;( CIM10 : X03.7 );
X03.8;( CIM10 : X03.8 );
X03.9;Expo. à un feu maîtrisé, hors d'un bâtiment ou d'un ouvrage;
X04.0;( CIM10 : X04.0 );
X04.1;( CIM10 : X04.1 );
X04.2;( CIM10 : X04.2 );
X04.3;( CIM10 : X04.3 );
X04.4;( CIM10 : X04.4 );
X04.5;( CIM10 : X04.5 );
X04.6;( CIM10 : X04.6 );
X04.7;( CIM10 : X04.7 );
X04.8;( CIM10 : X04.8 );
X04.9;Expo. à l'infl. d'une subst. très inflammable;
X05.0;( CIM10 : X05.0 );
X05.1;( CIM10 : X05.1 );
X05.2;( CIM10 : X05.2 );
X05.3;( CIM10 : X05.3 );
X05.4;( CIM10 : X05.4 );
X05.5;( CIM10 : X05.5 );
X05.6;( CIM10 : X05.6 );
X05.7;( CIM10 : X05.7 );
X05.8;( CIM10 : X05.8 );
X05.9;Expo. à l'infl. ou la fonte de vêtements de nuit;
X06.0;( CIM10 : X06.0 );
X06.1;( CIM10 : X06.1 );
X06.2;( CIM10 : X06.2 );
X06.3;( CIM10 : X06.3 );
X06.4;( CIM10 : X06.4 );
X06.5;( CIM10 : X06.5 );
X06.6;( CIM10 : X06.6 );
X06.7;( CIM10 : X06.7 );
X06.8;( CIM10 : X06.8 );
X06.9;Expo. à l'infl. ou la fonte d'autres vêtements et parures;
X08.0;( CIM10 : X08.0 );
X08.1;( CIM10 : X08.1 );
X08.2;( CIM10 : X08.2 );
X08.3;( CIM10 : X08.3 );
X08.4;( CIM10 : X08.4 );
X08.5;( CIM10 : X08.5 );
X08.6;( CIM10 : X08.6 );
X08.7;( CIM10 : X08.7 );
X08.8;( CIM10 : X08.8 );
X08.9;Expo. à d'autres fumées, feux et flammes préc.;
X09.0;( CIM10 : X09.0 );
X09.1;( CIM10 : X09.1 );
X09.2;( CIM10 : X09.2 );
X09.3;( CIM10 : X09.3 );
X09.4;( CIM10 : X09.4 );
X09.5;( CIM10 : X09.5 );
X09.6;( CIM10 : X09.6 );
X09.7;( CIM10 : X09.7 );
X09.8;( CIM10 : X09.8 );
X09.9;Expo. à la fumée, au feu et aux flammes, SAI;
X10.0;( CIM10 : X10.0 );
X10.1;( CIM10 : X10.1 );
X10.2;( CIM10 : X10.2 );
X10.3;( CIM10 : X10.3 );
X10.4;( CIM10 : X10.4 );
X10.5;( CIM10 : X10.5 );
X10.6;( CIM10 : X10.6 );
X10.7;( CIM10 : X10.7 );
X10.8;( CIM10 : X10.8 );
X10.9;Contact avec des boissons, aliments, graisses comestibles et huiles de cuisson brûlants;
X11.0;( CIM10 : X11.0 );
X11.1;( CIM10 : X11.1 );
X11.2;( CIM10 : X11.2 );
X11.3;( CIM10 : X11.3 );
X11.4;( CIM10 : X11.4 );
X11.5;( CIM10 : X11.5 );
X11.6;( CIM10 : X11.6 );
X11.7;( CIM10 : X11.7 );
X11.8;( CIM10 : X11.8 );
X11.9;Contact avec de l'eau bouillante provenant d'un robinet;
X12.0;( CIM10 : X12.0 );
X12.1;( CIM10 : X12.1 );
X12.2;( CIM10 : X12.2 );
X12.3;( CIM10 : X12.3 );
X12.4;( CIM10 : X12.4 );
X12.5;( CIM10 : X12.5 );
X12.6;( CIM10 : X12.6 );
X12.7;( CIM10 : X12.7 );
X12.8;( CIM10 : X12.8 );
X12.9;Contact avec d'autres liqu. brûlants;
X13.0;( CIM10 : X13.0 );
X13.1;( CIM10 : X13.1 );
X13.2;( CIM10 : X13.2 );
X13.3;( CIM10 : X13.3 );
X13.4;( CIM10 : X13.4 );
X13.5;( CIM10 : X13.5 );
X13.6;( CIM10 : X13.6 );
X13.7;( CIM10 : X13.7 );
X13.8;( CIM10 : X13.8 );
X13.9;Contact avec de la vapeur d'eau et des vapeurs brûlantes;
X14.0;( CIM10 : X14.0 );
X14.1;( CIM10 : X14.1 );
X14.2;( CIM10 : X14.2 );
X14.3;( CIM10 : X14.3 );
X14.4;( CIM10 : X14.4 );
X14.5;( CIM10 : X14.5 );
X14.6;( CIM10 : X14.6 );
X14.7;( CIM10 : X14.7 );
X14.8;( CIM10 : X14.8 );
X14.9;Contact avec de l'air et des gaz brûlants;
X15.0;( CIM10 : X15.0 );
X15.1;( CIM10 : X15.1 );
X15.2;( CIM10 : X15.2 );
X15.3;( CIM10 : X15.3 );
X15.4;( CIM10 : X15.4 );
X15.5;( CIM10 : X15.5 );
X15.6;( CIM10 : X15.6 );
X15.7;( CIM10 : X15.7 );
X15.8;( CIM10 : X15.8 );
X15.9;Contact avec des app. ménagers brûlants;
X16.0;( CIM10 : X16.0 );
X16.1;( CIM10 : X16.1 );
X16.2;( CIM10 : X16.2 );
X16.3;( CIM10 : X16.3 );
X16.4;( CIM10 : X16.4 );
X16.5;( CIM10 : X16.5 );
X16.6;( CIM10 : X16.6 );
X16.7;( CIM10 : X16.7 );
X16.8;( CIM10 : X16.8 );
X16.9;Contact avec des app. de chauffage, radiateurs et tuyaux brûlants;
X17.0;( CIM10 : X17.0 );
X17.1;( CIM10 : X17.1 );
